county,geoid,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,cluster_coeff_avg,cluster_coeff_weighted_avg,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,dead_end_count,dead_end_proportion,intersect_3way_count,intersect_3way_proportion,intersect_4way_count,intersect_4way_proportion,intersection_count,intersect_density_km,k_avg,edge_count,node_count,node_density_km,pagerank_max,pagerank_min,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg
McNairy County,47109,1457.753417,2.7933333333333152,0.013097704816028156,1.0946317293131531,0.043221099887766366,0.0023413763843884152,0.0016307682188449245,2539.9910882184513,514.976451738525,3702680,831,0.2797979797979798,1900,0.6397306397306397,237,0.0797979797979798,2139,1.4673263496112938,4.841750841750842,7190,2970,2.037381607454672,0.001239181661567671,5.06354752139349e-05,0.004728789986091794,1314.3399690621343,516.1593698814656,1915983.5810000005,3712,2.5215488215488215
Macon County,47111,795.498349,2.819355867346942,0.012438938731323988,1.1084148318660592,0.03188775510204087,0.0023193808460254413,0.0031549952463436597,2976.3393839551536,610.8547641898869,2367673,416,0.2653061224489796,1055,0.6728316326530612,97,0.06186224489795918,1152,1.4481488257620507,4.9438775510204085,3876,1568,1.9710914572872358,0.002039530069489406,9.650025733401956e-05,0.006191950464396285,1491.6123377146043,607.8766147540974,1186575.1519999981,1952,2.53125
Madison County,47113,1442.901129,2.859290464200412,0.022191973617232876,1.078171089515566,0.03610304086771271,0.0008459720339310802,0.0009473421402233624,2877.9141138228374,328.9405516476558,4152545,1435,0.2779391826457486,3069,0.5944218477629285,640,0.12395893860158823,3728,2.583683611491581,4.8901801278326555,12624,5163,3.578207748425706,0.0007214262407258149,2.916018757582519e-05,0.0063371356147021544,1543.7735685630544,335.9240876187589,2227512.62499999,6631,2.5713732326166956
Marion County,47115,1290.244637,2.7136438446346163,0.026666148629876114,1.1303846219882288,0.02918586789554527,0.0002887128866976697,0.0015067622213893977,2040.6898021464056,378.79284606531303,2632989,1017,0.3347597103357472,1668,0.5490454246214614,251,0.0826201448321264,2021,1.566369618632253,4.576036866359447,6951,3038,2.3545922322636246,0.0012369410817777361,5.012229139474242e-05,0.0069054812257229176,1080.9374214821921,387.51700777994085,1394673.711000007,3599,2.3844634628044767
Marshall County,47117,972.442316,2.7901594710229363,0.013479778630304085,1.085669989254918,0.038182289640865986,0.0010062710185354553,0.0018715181453718228,2911.4139167098783,457.89779912663516,2831182,769,0.29910540645663164,1601,0.6227148969272657,185,0.07195643718397511,1802,1.8530662131325844,4.809801633605601,6183,2571,2.6438586204017063,0.001251624616430126,5.8800613128435826e-05,0.005822416302765648,1480.459943291899,459.9558773162949,1439661.896000003,3130,2.467522364838584
Maury County,47119,1588.021148,2.7899994814353986,0.018249965041788958,1.0857946037191983,0.036268409043767096,0.0005259731689766907,0.0007384644103626939,3397.0786962089064,353.65365222236863,5394632,1952,0.30367143746110764,3868,0.6017423771001866,596,0.09271935283136279,4476,2.8186022620902778,4.746110765401369,15254,6428,4.047805035906235,0.000618196262748192,2.344029517737663e-05,0.004130064245443818,1775.3345014017393,354.22398957155394,2819268.7329999977,7959,2.4883322962041072
Meigs County,47121,505.397665,2.7383945841392725,0.028949335538028986,1.1013812629594166,0.029722759509993563,0.0017200800924009891,0.002979971298433915,2949.3660798769283,416.13699888330626,1490602,545,0.3513862024500322,906,0.5841392649903289,99,0.06382978723404255,1006,1.990511768589196,4.6189555125725335,3582,1551,3.068870529902428,0.002573443926254207,9.708423675609205e-05,0.015633724176437745,1497.37269363918,413.9872335886225,756768.6630000019,1828,2.362346872985171
Monroe County,47123,1646.364006,2.7778498832578147,0.018137444896971895,1.1604114302157817,0.031808817470127745,0.0005487925998064827,0.00097374554803687,2766.3664750940866,397.1092677652803,4554446,1595,0.32859497321796455,2900,0.5974454058508447,346,0.07128141738772147,3259,1.9795136361842935,4.725587144622992,11469,4854,2.948315185651599,0.0007005109945030692,3.104147397219925e-05,0.012642776179265847,1412.4780859670957,395.61978223885677,2325453.08,5878,2.414091470951792
Montgomery County,47125,1396.430651,2.8512466346716456,0.025051767754471318,1.0892149153930655,0.03766826641694949,0.001236000887884902,0.0005734621169264392,4350.040941632119,290.31401758745903,6074530,2425,0.283858129462718,5098,0.5967458738148191,931,0.10897811073393422,6118,4.381169946118578,4.898513402785906,20924,8543,6.117740250031221,0.0004452746907541459,1.761378229333757e-05,0.005448289046071497,2248.3473588549905,290.49418634344977,3139661.166000005,10808,2.5343556127823947
Moore County,47127,334.684865,2.680312499999997,0.009854547629863226,1.0987215705721045,0.023541666666666666,0.0006462265488566271,0.005560075093867284,2798.175089273908,527.0156736072036,936506,282,0.3525,496,0.62,21,0.02625,518,1.5477246035610244,4.4425,1777,800,2.390308268047914,0.0038868636281716882,0.0001899214991136997,0.010129431626336522,1404.7967541047901,523.5681648106903,470164.2119999999,898,2.32375
Morgan County,47129,1352.439646,2.7245177209510807,0.015203229193606841,1.1558198062443734,0.025123373710183944,0.0007939439145682841,0.0014777211564639982,2220.1480789775683,460.24161281422477,3002616,1221,0.4108344549125168,1646,0.553835800807537,104,0.034993270524899055,1751,1.294697330989068,4.390309555854643,6524,2972,2.1975102613932096,0.0010414041531974175,5.06594167412486e-05,0.004291845493562232,1115.8200837007978,460.225470875266,1509079.3189999973,3279,2.2139973082099598
Obion County,47131,1411.163261,2.891315453384407,0.015979611050861584,1.0804985543385741,0.04228395061728387,0.0009440452703960106,0.0016289541449510702,2599.3441633398534,459.258668586451,3668098,746,0.23818646232439336,1928,0.6155810983397191,449,0.14335887611749681,2386,1.69080365535395,5.100255427841635,7987,3132,2.219445535862771,0.0011257675647314668,4.820753488803488e-05,0.001126831100538375,1352.4183053402219,463.44901068479874,1908483.0260000012,4118,2.66698595146871
Overton County,47133,1122.721529,2.7711411105450834,0.010386839132586534,1.1423992175861482,0.026744778400407575,0.0011553043808973117,0.0024172990331322868,2395.189873481073,577.6866244897931,2689131,607,0.3092205807437596,1189,0.6057055527254203,167,0.08507386653082018,1356,1.2077794581954615,4.7427407030056035,4655,1963,1.7484299973729285,0.001455425625769841,7.718233039182897e-05,0.010741138560687433,1221.381070532586,571.8393757297755,1371270.8230000017,2398,2.4666327050433012
Perry County,47135,1074.185963,2.7432247557003326,0.014970284319430838,1.1325419240000347,0.04356134636264938,0.0008904554118907314,0.003060275450271538,1871.844320497792,558.0651940049962,2010708,515,0.3355048859934853,944,0.6149837133550489,75,0.048859934853420196,1020,0.9495562548139536,4.6944625407166125,3603,1535,1.4289890697445282,0.002340927639277628,9.81001275301658e-05,0.01054676658340272,944.4078669272266,556.7890636663,1014469.6739999986,1822,2.3791530944625405
Pickett County,47137,422.113135,2.660979228486645,0.011607362643180286,1.1629188922499865,0.022255192878338284,0.0011866180554965682,0.004338416037449444,2448.3331038727324,466.5794862302482,1033473,387,0.3827893175074184,578,0.5717111770524234,42,0.04154302670623145,624,1.478276671016172,4.381800197823937,2215,1011,2.395092491021394,0.002764815720436665,0.00015030819406585154,0.019413092550790066,1243.3696478078082,462.82421516754835,524842.6599999998,1134,2.2720079129574677
Polk County,47139,1125.617646,2.726717281272596,0.01375772013370041,1.1962888293512381,0.03806941431670282,0.000591748273896319,0.0024416711882799583,1940.1700095593567,526.3652926006267,2183889,658,0.35683297180043383,1055,0.5721258134490239,129,0.06995661605206074,1186,1.0536437521342839,4.5,4149,1844,1.6382117023065932,0.00221067505955635,8.160822610919182e-05,0.005302482525909858,988.836675540178,520.1177621495331,1113052.0110000009,2140,2.358459869848156
Putnam County,47141,1038.86059,2.826004556752296,0.01829703668294124,1.1090067975184827,0.036267605633802935,0.0004661561949279526,0.0010190194653830014,3882.3755100768703,339.67044913255927,4033246,1341,0.27775476387738196,2989,0.6190969345484673,471,0.09755592377796189,3487,3.3565620195487442,4.918806959403479,11874,4828,4.647399320442024,0.0007472757973260424,3.1298296100314445e-05,0.00850597945090113,2044.9137405433787,347.57531004581176,2124380.2950000013,6112,2.5376967688483845
Rhea County,47143,816.822292,2.761010979904694,0.016722742165130648,1.126815116586981,0.02440439196188107,0.0008883970851149099,0.0014242237429998917,3276.6835665645604,363.0586246608788,2676468,1140,0.35425730267246736,1796,0.5581106277190802,270,0.0839030453697949,2078,2.544005006170914,4.581727781230578,7372,3218,3.939657415716074,0.0012961876389826874,4.6723877458844055e-05,0.01112316874660879,1710.6796113248147,363.98052643917794,1397321.241000004,3839,2.37538844002486
Roane County,47145,934.28469,2.753133268796401,0.01862901692325917,1.1250389505669753,0.031229428848015574,0.0005609354918810216,0.0009116656156292826,4138.855149173002,318.0514064813293,3866869,1597,0.30919651500484024,3100,0.6001936108422071,445,0.08615682478218781,3568,3.8189644314946447,4.70784123910939,12158,5165,5.5282935226092595,0.0007786609378897529,2.9124107992166622e-05,0.010857048856719856,2180.474315596454,318.65849679336696,2037183.7699999951,6393,2.4691190706679573
Robertson County,47147,1233.605511,2.7945906817583634,0.015749255025971014,1.0864192821794756,0.03393875581293311,0.0008879144378026743,0.0012648488051718837,3261.687345850382,440.94635452054735,4023635,1129,0.2971834693340353,2366,0.6227954724927612,298,0.07844169518294287,2670,2.164387217949126,4.803895762042643,9125,3799,3.079590652055704,0.0009454404654703626,3.984143465476662e-05,0.004821917808219178,1674.5179026684857,445.00097221025544,2065694.5130000056,4642,2.4856541195051327
Rutherford County,47149,1604.162229,2.843149206882993,0.025662849894572518,1.0669038565021651,0.027582534611288508,0.0007476435757756289,0.00040057872116274157,4381.144427880694,248.0610762035869,7028066,3698,0.3109130654111317,6729,0.5657474356818564,1418,0.11921977467630739,8196,5.109208938991918,4.764082730788633,28332,11894,7.414462069347227,0.00031646597848915476,1.2660078617216125e-05,0.004623746999858817,2338.1595677752293,252.40829502018764,3750787.2639999883,14860,2.497393643854044
Scott County,47151,1378.656638,2.7356219613423307,0.014993035219028698,1.1533730202771175,0.020099608680185028,0.0004743654158327225,0.0015683176539547099,1951.5095302504103,434.36576816273646,2690461,1141,0.40590537175382424,1574,0.55994308075418,95,0.03379580220562078,1670,1.2113240918512156,4.406972607612949,6194,2811,2.0389413306549504,0.0011702755373327255,5.360493165371215e-05,0.006296415886341621,980.6025472457037,433.5837751763945,1351914.210999998,3118,2.2226965492707222
Sequatchie County,47153,688.550864,2.702556289148465,0.01764666608733001,1.136951735522423,0.022769595395293742,0.0008432094286644013,0.0022492949662863224,2448.9974643325622,386.93421753097635,1686259,772,0.3920771965464703,1112,0.5647536820721178,85,0.043169121381411886,1197,1.738433662033717,4.4266124936516,4358,1969,2.859628972885872,0.0017228202513775168,7.666024981019137e-05,0.01101422670949977,1257.740892181931,389.9228176497071,866018.5779999995,2221,2.2590147282884714
Sevier County,47155,1534.562002,2.7184529438548255,0.017900803155312593,1.230079313998589,0.027274000910651307,0.0003413844875962347,0.00047405269294662286,4225.175241241224,302.04944456349415,6483793,3453,0.36282441945991384,5560,0.5842177156667017,479,0.050330986655458654,6064,3.95161615633436,4.511085426079647,21466,9517,6.201769617386891,0.00039128421245103565,1.5803318082322184e-05,0.01006242429889127,2186.3703256220856,301.9638937989397,3355120.824000019,11111,2.3261531995376696
Shelby County,47157,1977.720315,2.9244548451353656,0.03050620530369618,1.0687422154717265,0.03749411341034292,0.0007807197823668696,0.0001364753236088785,8404.625482648164,170.32306828498483,16621998,8675,0.22938812205827913,22625,0.5982600877888836,6178,0.1633613623142419,29143,14.735652851904897,5.161087312919774,97591,37818,19.122016249299637,0.0001249911307423974,3.973831831511551e-06,0.0061276142267217264,4532.4584416780845,174.4295609457091,8963935.13699999,51390,2.705404833677085
Smith County,47159,814.020549,2.7289145907473142,0.015465068935663065,1.1088160766149686,0.025029655990510092,0.00030288024725523506,0.0015737417477376663,3103.1318633210526,406.6999038802119,2526013,1104,0.39288256227758006,1583,0.5633451957295373,123,0.043772241992882564,1706,2.0957701892117715,4.420640569395018,6211,2810,3.452001308138967,0.0012655483377086631,5.3869358378374843e-05,0.004830140074062148,1593.1571550535855,412.22589383343853,1296862.6619999977,3146,2.2580071174377223
Stewart County,47161,1189.687496,2.822266417095613,0.013069768383050125,1.1229772799712154,0.04383091561378872,0.0011691285654953415,0.002274882181082649,2449.5947690451317,561.2966615947613,2914252,639,0.299017313991577,1310,0.6130088909686476,187,0.08750584932147872,1498,1.2591541938842064,4.8591483387927,5192,2137,1.796270034933611,0.0013672930798064621,7.050031725142765e-05,0.00963020030816641,1243.3712449475029,559.6758316307217,1479223.2229999974,2643,2.490407112774918
Sullivan County,47163,1070.732761,2.781492660399114,0.02188241481059305,1.105708630191249,0.032538347352795566,0.00034196779651611065,0.0004714746938616694,5589.981956291327,248.67575777971638,5985376,2941,0.29104403760514597,6022,0.5959426026719445,1110,0.10984661058881742,7164,6.690745124216854,4.7637803067788225,24069,10105,9.437462239002137,0.0004063964776208459,1.4908086695671658e-05,0.007395404877643442,3005.9916575205934,251.80830441245436,3218613.7469999916,12782,2.531222167243939
Sumner County,47165,1371.06766,2.818686460258746,0.020792599489999036,1.0924065111138863,0.02864294516327809,0.0006881708856714084,0.0005563706724500567,4533.238234209392,298.22831620363723,6215376,2649,0.30603049907578556,5175,0.597851201478743,808,0.0933456561922366,6007,4.381257158381229,4.815388170055453,20841,8656,6.3133281110284525,0.0004365027699738593,1.7419445698462776e-05,0.012571373734465716,2344.909896715095,298.1020050996761,3215030.1250000065,10785,2.482670979667283
Tipton County,47167,1187.267191,2.8100655041978007,0.016275284238502597,1.0788711721535456,0.025555863087000637,0.0007371737523484327,0.0013198309660052794,2893.113354801712,398.85027473293246,3434898,1115,0.3086078051480764,2190,0.6061444782729034,307,0.08497093827843898,2498,2.1039914342246826,4.7672294492111815,8612,3613,3.043122919076773,0.0009261570751766631,4.159008903000313e-05,0.003947979563399907,1490.240080255031,397.330598248373,1769313.154000005,4453,2.4683088845834487
Trousdale County,47169,296.143587,2.7182765151515174,0.010505251246068622,1.089377486801374,0.039772727272727265,0.0036681398445950683,0.00894140647461333,2530.0894528572044,602.30688585209,749269,160,0.30303030303030304,332,0.6287878787878788,36,0.06818181818181818,368,1.2426404492763843,4.712121212121212,1244,528,1.7829189054835077,0.0047669888031652684,0.0002906413485758574,0.001607717041800643,1265.7099577847684,601.6563194221508,374831.88699999993,623,2.462121212121212
Unicoi County,47171,481.902939,2.7780143433437914,0.024759113492528347,1.1031906714954527,0.026520245032123156,0.0010940774368206217,0.0020377356973586315,2759.6431363536485,262.35552140461647,1329880,843,0.37785746302106676,1218,0.5459435230838189,167,0.07485432541461229,1388,2.880248049286124,4.544150605109817,5069,2231,4.629562966828057,0.001323442176622331,6.775530191411698e-05,0.0051292168080489245,1481.565421621136,275.6643749034747,713970.7309999996,2590,2.3222770058269835
Union County,47173,579.055053,2.7306888671237317,0.01605325005534985,1.1551010676673448,0.02706496898465561,0.0015875261150705895,0.002212239683932832,3550.140718658065,445.9277488069423,2055726,769,0.37659157688540645,1185,0.5803134182174339,87,0.042605288932419196,1273,2.1984092762938032,4.515181194906954,4610,2042,3.5264349899386853,0.0016048278514108213,7.376444553725106e-05,0.006507592190889371,1785.9153454274358,445.75142456896435,1034143.3049999973,2320,2.290401567091087
Van Buren County,47175,708.14242,2.5791821561338275,0.01011102221848374,1.152806120150558,0.026951672862453507,0.0012796652840892586,0.0040788449900578975,1975.8393431648956,593.1223628656209,1399175,362,0.33643122676579923,648,0.6022304832713755,47,0.04368029739776952,714,1.0082717541479862,4.384758364312268,2359,1076,1.519468357791643,0.0024864820281188488,0.00013984710050344958,0.005934718100890208,1033.489084017873,583.618389952153,731857.4609999999,1254,2.3559479553903344
Warren County,47177,1120.619142,2.8093046725199198,0.013555349315976436,1.0834895055565772,0.027348874760318883,0.0012371084660875043,0.0014648137542857987,3051.2088173842712,428.047447045568,3419243,953,0.288525582803512,2085,0.631244323342416,263,0.07962458371177718,2350,2.0970550224636444,4.836815016651529,7988,3303,2.947477761360603,0.001010346350320763,4.553042950371832e-05,0.00400600901352028,1573.7795339212576,428.89286746108934,1763607.4709999994,4112,2.503784438389343
Washington County,47179,845.605969,2.796262709535595,0.022270871752483386,1.0853864070142167,0.032902812127874215,0.0006172885995513477,0.0006631168766529938,5404.008143892404,260.2312951594549,4569661,2061,0.28318219291014013,4401,0.6046990931574608,798,0.10964550700741962,5217,6.169540177406199,4.825501511404232,17560,7278,8.606845583891568,0.0005076757123330568,2.0741871334097736e-05,0.007004555808656036,2831.2276069091877,258.34714190136987,2394102.9639999946,9267,2.546303929651003
Wayne County,47181,1901.326637,2.7707506735243537,0.012197776003987143,1.100784818410099,0.040546167034043464,0.0006763887490875767,0.00175493029019401,2121.637195050777,620.6993865210043,4033925,822,0.3019838354151359,1734,0.6370315944158707,160,0.05878030859662013,1900,0.9993022571849658,4.775165319617928,6499,2722,1.4316319705565668,0.0013061265861096822,5.529648130057324e-05,0.006462532697338052,1078.8852510038232,617.121921179302,2051313.2659999998,3324,2.454812637766348
Weakley County,47183,1503.107889,2.8709867541620975,0.01431222481817408,1.0898647549475677,0.03703973751367108,0.002748825586780312,0.001883449496669848,2670.906800755937,566.8023553578992,4014661,555,0.2023332118118848,1883,0.6864746627779803,301,0.10973386802770689,2188,1.4556506662044404,5.164418519868756,7083,2743,1.8248856386648904,0.0012380616107956035,5.494551538797061e-05,0.004235493434985175,1387.011701060935,565.3004962039048,2084828.230000001,3688,2.7079839591687933
White County,47185,975.592111,2.7746403428221593,0.01366251431872268,1.1162955493952158,0.032721150902969086,0.0011898378910557067,0.0022359984359399984,2680.658515493055,493.3464063384259,2615229,577,0.26492194674012853,1413,0.6487603305785123,186,0.08539944903581267,1601,1.6410546804841886,4.867768595041323,5301,2178,2.2324903773232747,0.0014610034228748174,6.929336418349547e-05,0.00792303338992643,1397.9836271964298,491.12776305365577,1363861.798000002,2777,2.557392102846648
Williamson County,47187,1508.923182,2.7373398192751712,0.02544282136498239,1.0936368639336087,0.042602562891596064,0.0004515922132904048,0.000443671217107254,4253.9342503122925,258.179551323305,6418860,3090,0.29186738452819494,6335,0.5983753660149239,1092,0.10314536695947861,7497,4.968443781255393,4.696703504297724,24862,10587,7.016261746318641,0.0003443731886683822,1.4257128915143376e-05,0.014439707183653769,2281.685010257849,256.8552227693208,3442887.405999976,13404,2.519032776046094
Wilson County,47189,1479.053189,2.8089242788461637,0.019325664775240444,1.0857221654117215,0.02706330128205133,0.0007636044362659607,0.0006955080043923151,3663.1058168118484,351.7221721630754,5417928,2338,0.3512620192307692,3739,0.5617487980769231,564,0.08473557692307693,4318,2.9194352387823423,4.628605769230769,15404,6656,4.5001762272661585,0.0005753449739976412,2.2651142684106227e-05,0.005193456245131135,1903.4578667880467,355.64874027286476,2815315.4279999975,7916,2.3817608173076925
Anderson County,48001,2752.129268,2.8398712156618613,0.016870885664554414,1.0915892923760275,0.02793789271433769,0.0012354123201657773,0.0007504404067641752,2531.7987330818823,450.7593087074634,6967837,2088,0.32528431219816173,3672,0.5720517214519396,641,0.09985979124474217,4331,1.5736906148843004,4.816326530612245,15458,6419,2.3323759078601536,0.0005853221264057186,2.339290727051558e-05,0.005951610816405745,1287.5717435232154,449.69084771574,3543563.880000031,7880,2.450849041906839
Andrews County,48003,3886.850342,3.082920730182533,0.01451169286410908,1.0490284994989503,0.03214553638409598,0.001043481226159807,0.002059145180291254,1163.8337175267568,618.4070380041021,4523647,608,0.2280570142535634,1369,0.513503375843961,680,0.2550637659414854,2052,0.5279338846229238,5.487621905476369,7315,2666,0.6859024056553191,0.0019649259732318174,5.6798034287322616e-05,0.0016404647983595353,594.7109403781625,625.5892887686069,2311552.4220000026,3695,2.794448612153038
Angelina County,48005,2066.241599,2.8173793561635914,0.01974549398573957,1.088029664826939,0.04265265446638912,0.0008488941865386873,0.0009062895906533185,2338.644248735783,350.15971246376654,4832204,1311,0.23754303315818082,3475,0.6296430512774053,723,0.13100199311469468,4208,2.036547905161017,5.000905961224859,13800,5519,2.6710332434847084,0.0006965535106228116,2.7225952385154238e-05,0.0052173913043478265,1224.190824647123,343.81867704227267,2529474.007,7357,2.65845261822794
Aransas County,48007,652.804634,2.9565008144528333,0.02806325086601587,1.0596103684632587,0.03429586850288757,0.0005016837303594309,0.0023393059874623405,2246.0311732407267,247.50498953409914,1466219,509,0.22612172367836517,1318,0.5855175477565526,403,0.17903154153709464,1742,2.6684859593076973,5.263438471790315,5924,2251,3.4481985616542055,0.0015013003684991382,6.673785371062468e-05,0.003713706954760297,1172.6420771700546,250.32903270111095,765506.1819999972,3058,2.7214571301643713
Archer County,48009,2339.055662,2.8328461226146966,0.011528920466467068,1.1054003637870804,0.04010353227770999,0.0019694393962444885,0.0014795890541575481,2032.6282325127543,596.092098294886,4754430,1047,0.31881851400730815,1862,0.5669914738124239,360,0.10962241169305725,2236,0.9559413383468255,4.857490864799026,7976,3284,1.4039854003269119,0.0009593134077051769,4.5877873101803e-05,0.004764292878635908,1030.8241057155296,597.412031962338,2411154.9609999964,4036,2.4732034104750307
Armstrong County,48011,2354.581675,2.949089834515366,0.01081124913096125,1.0830804346009872,0.037092198581560314,0.00225049242819453,0.003663379792519238,1453.6031641374282,940.5406356141812,3422627,370,0.2624113475177305,740,0.524822695035461,295,0.20921985815602837,1040,0.44169204705969695,5.1617021276595745,3639,1410,0.5988324868790122,0.0023075634874156837,0.00010689851767388829,0.0016488046166529267,747.7320823878424,943.0081730048228,1760596.259000004,1867,2.6914893617021276
Atascosa County,48013,3158.59667,2.854740182467302,0.014268125956012819,1.0948290533044072,0.0369694565648553,0.001600614368762143,0.0009892699774581,2132.5131920056147,535.7738678810058,6735749,1396,0.2768742562475208,2877,0.5706069020230068,725,0.14379214597381992,3646,1.1543100879670085,4.986909956366521,12572,5042,1.5962785144074758,0.0008875538041313951,3.0021455341653877e-05,0.003977091950365892,1104.2751080339763,539.6812129042253,3487959.679000008,6463,2.588060293534312
Austin County,48015,1674.405635,2.816654471544718,0.013697958663427006,1.078076200339477,0.026837398373983683,0.0012773887739399618,0.0011559035814802776,2752.5345195102586,474.50420158550344,4608859,1383,0.33731707317073173,2329,0.5680487804878048,377,0.09195121951219512,2717,1.6226653465604228,4.738048780487805,9713,4100,2.4486300776215435,0.0008002698457178013,3.6767580452328905e-05,0.003088644085246577,1411.3824981244775,478.773664505673,2363226.808000002,4936,2.4190243902439024
Bailey County,48017,2141.847193,3.167180385288957,0.008827070299626883,1.0402374428724095,0.038353765323992955,0.0020322230862914524,0.0020600944752011416,3007.820576582078,767.579180150121,6442292,393,0.13765323992994746,1654,0.5793345008756567,804,0.2816112084063047,2460,1.1485413189324567,5.879509632224168,8393,2855,1.3329615713626681,0.0009954777981154945,5.285412262156449e-05,0.0011914690813773384,1519.4311091080694,769.541086781744,3254389.2559999954,4229,3.005604203152364
Bandera County,48019,2048.666851,2.7546468401487214,0.017022514576743704,1.1981291175843964,0.038335615991652125,0.0014890951588484686,0.000915718026542579,2646.3594909800154,453.3792410938276,5421508,1818,0.3557033848561925,2947,0.576599491293289,340,0.06652318528663667,3293,1.6073867736926641,4.679319115632948,11958,5111,2.494793137061405,0.0006588135094553015,2.9451321873496758e-05,0.00769359424652952,1336.7981605516827,454.3221761778381,2738654.078000008,6028,2.3562903541381335
Bastrop County,48021,2300.355868,2.7647624798711585,0.02164300968660425,1.0911821399367017,0.024355877616747304,0.0008640928901785791,0.0005561186472029669,2907.0877810806837,350.83869870416294,6687336,2914,0.35193236714975845,4555,0.5501207729468599,784,0.09468599033816426,5366,2.3326825534456828,4.604106280193236,19061,8280,3.599443075387673,0.0004480465634600664,1.8204906944216746e-05,0.005613556476575206,1505.7647954320803,350.7995627911693,3463794.8830000055,9874,2.390458937198068
Baylor County,48023,2246.768188,2.8915864613410296,0.011903920353273506,1.0983607691363664,0.03625280718639718,0.0012976926618219252,0.002428634251203573,1621.0245211109477,694.9182075939729,3642066,586,0.28200192492781523,1177,0.566410009624639,312,0.15014436958614052,1491,0.6636198642848151,5.044273339749759,5241,2078,0.9248840227926531,0.0014130330146555413,7.28703636231145e-05,0.005724098454493417,828.1847085686072,697.1671251405012,1860739.0569999977,2669,2.5866217516843117
Bee County,48025,2279.809504,2.878091807518245,0.015589970097994663,1.0979387166981587,0.03322249930728725,0.0013644391024868348,0.0013977129116111158,2084.8354757977236,522.3107397802211,4753027,1001,0.2773621501801053,2001,0.5544472152950956,586,0.1623718481573843,2608,1.1439552275855414,5.042948185092824,9100,3609,1.583027000136587,0.0013682214865720962,4.171011470281545e-05,0.004615384615384616,1078.5970523789879,524.1943745470054,2458995.811000002,4691,2.6062621224715987
Bell County,48027,2721.755826,2.9367947005121526,0.02422751457685021,1.0772767558674672,0.047419283010465656,0.0008732583704710888,0.0003554707785535433,3725.900288749823,254.6196348799818,10140990,2779,0.1856379425517702,9366,0.6256513026052104,2750,0.18370073480293922,12191,4.47909393030174,5.321042084168337,39828,14970,5.5001260057925565,0.00027533609159536947,1.0050448391313366e-05,0.002912523852566034,2001.2381389865636,258.91912173789405,5446881.564000078,21037,2.813493653974616
Bexar County,48029,3211.308851,2.80702454101269,0.03122594786674944,1.0688075699569861,0.05411731319712012,0.0010451599920811294,9.419391593203132e-05,7594.224045253434,177.36935083457126,24387398,9440,0.1747112822031389,32491,0.6013288421676044,11212,0.2075066627183891,44591,13.88561551347339,5.089391471720462,137495,54032,16.82553827956301,7.872674891774568e-05,2.7939745177568198e-06,0.0026691879704716535,4308.732131352358,179.38948335321166,13836669.62999992,77132,2.851402872371928
Blanco County,48031,1836.948497,2.698315042678184,0.015528153529444512,1.175845755530114,0.022780179580977753,0.0013334690010520203,0.0014755988521791953,2014.6994567589095,554.9406416254304,3700899,1186,0.3944130362487529,1630,0.542068506817426,188,0.0625207848353841,1821,0.9913179400369437,4.435650149650815,6669,3007,1.6369538965903843,0.0010717815046528479,5.01624691465684e-05,0.008397061028639977,1023.741736402096,553.1061305882355,1880560.8440000005,3400,2.2736947123378783
Borden County,48033,2324.366073,2.7712498404187293,0.007162931068469941,1.121829617530399,0.054985318524192486,0.002558654518113572,0.0018213541001744576,2214.4406063183787,829.386177247823,5147170,851,0.32592876292608197,1547,0.5924932975871313,194,0.07430103408655687,1760,0.7571957018493274,4.753734201455381,6206,2611,1.123317032686701,0.0012810856571474993,5.7825751734772564e-05,0.0029004189494038026,1111.1447929828755,829.9187850257083,2582707.2590000043,3112,2.4247414783607812
Bosque County,48035,2545.908057,2.847104030608906,0.017648318362167816,1.1294435722864018,0.03799063262748211,0.0014944700876896315,0.0009706297725503326,2368.020557703918,486.6222146258809,6028762,1619,0.32040372056204236,2841,0.5622402533148625,569,0.1126063724520087,3434,1.3488311137388416,4.903621610924203,12389,5053,1.984753528748505,0.0007860930097211216,2.972033167890154e-05,0.007425942368229881,1199.0391316790615,488.9705888194789,3052643.386000007,6243,2.468830397783495
Bowie County,48037,2292.15375,2.902055445380901,0.019473110664376986,1.0774247224024704,0.029346389026607352,0.0007783743086335417,0.0006356653950285998,3162.0060098499052,350.37242255631816,7247803,1959,0.24281110560237978,4951,0.6136588993554785,1136,0.14080317302925136,6109,2.665178982867096,5.127912741695588,20686,8068,3.5198336935295025,0.0004424174637150813,1.8678256541493486e-05,0.005124238615488736,1654.162922535185,354.4209895307519,3791595.745999984,10698,2.6554288547347547
Brazoria County,48039,3528.358447,2.8197351306610403,0.023410099262487383,1.0763827443799492,0.03474383013226596,0.0006898775603482448,0.00024897042042795715,3647.8407498375327,265.5379448123635,12870889,5334,0.27030862007804185,11303,0.572796837784422,2971,0.15055997567526477,14398,4.08065116293441,4.912684335884052,48471,19733,5.59268574789448,0.0002636955190519868,7.6137855296526314e-06,0.01029481545666481,1931.8322430634887,262.66653614643616,6816196.613000018,25950,2.611412354938428
